MapCode,SpeciesName,CohortAge,CohortBiomass
73075,CAAL27,50,4574.9
73075,CAAL27,60,10538.44
73075,LIST2,40,135.85
73075,LITU,50,639.21
73075,LITU,60,1746.69
73075,QUAL,70,549.12
73075,QUAL,80,2582.25
73075,QUAL,90,11273.24
73075,QURU,70,918.39
73075,QURU,90,9756.89
73083,PIEC2,60,563.64
73083,PIEC2,70,1057.54
73083,ACRU,10,17.93
73083,ACRU,20,84.7
73083,ACRU,40,105.82
73083,ACRU,50,942.26
73083,ACRU,60,598.62
73083,CAGL8,10,39.16
73083,CAAL27,50,500.06
73083,CAAL27,60,3170.09
73083,LIST2,10,10.56
73083,LIST2,40,102.52
73083,QUAL,50,990.22
73083,QUAL,60,667.37
73083,QUAL,70,1259.39
73083,QUAL,80,287.98
73083,QUAL,90,4879.82
73083,QURU,80,2472.69
72823,ACRU,40,134.42
72823,ACRU,70,1671.45
72823,ACRU,80,4373.49
72823,FRPE,40,248.71
72823,FRPE,50,232.21
72823,LIST2,50,907.17
72823,LIST2,60,3593.7
72823,QUPH,50,231.55
72823,QUPH,60,486.86
72823,QUPH,70,3891.14
72837,JUVI,10,20.24
72837,PITA,20,715.22
72837,PITA,30,420.2
72837,PIVI2,10,36.74
72837,PIVI2,20,483.45
72837,CAAL27,40,315.48
72837,LITU,10,10.67
72837,PRSE2,10,65.89
72837,QUAL,10,34.98
72837,QUAL,20,114.29
72581,ACRU,50,289.19
72581,ACRU,60,666.82
72581,FRPE,40,111.65
72581,FRPE,50,310.09
72581,LITU,10,48.4
72581,LITU,40,100.65
72581,LITU,50,3567.3
72581,LITU,60,1579.93
72581,QUPH,50,427.35
72581,QUPH,60,396.77
72581,QURU,60,764.83
72581,QURU,80,3006.74
72581,QUVE,70,1201.2
73295,PITA,10,66.88
73295,PITA,20,220.99
73295,PITA,30,1636.47
73295,ACRU,10,144.54
73295,ACRU,20,314.05
73295,CAAL27,10,18.48
73295,FAGR,10,17.82
73295,PRSE2,10,42.68
73295,QUAL,10,32.725
73295,QUAL,20,70.07
73295,QUAL,30,349.69
73295,QUAL,40,262.24
73295,QUCO2,30,555.28
73295,QUCO2,40,413.93
73295,QUFA,30,200.2
73295,QURU,10,51.48
73038,ACRU,40,575.19
73038,ACRU,50,428.23
73038,ACRU,60,466.95
73038,CAGL8,10,41.69
73038,FAGR,60,162.25
73038,LITU,50,917.62
73038,LITU,60,4843.08
73038,QUAL,20,97.02
73038,QUCO2,20,110.22
73038,QUFA,40,93.5
73038,QUVE,40,834.24
72080,PIVI2,10,14.41
72080,PIVI2,50,519.09
72080,ACRU,60,653.62
72080,QUAL,50,205.37
72080,QUAL,60,623.26
72080,QUAL,70,493.13
72080,QUCO2,80,3277.78
72080,QUFA,60,1125.52
72080,QUFA,70,1087.68
72080,QUPR2,10,18.26
72080,QUPR2,50,758.23
72080,QUPR2,60,963.05
72080,QUPR2,70,1433.08
72080,QUPR2,90,4090.13
72080,QUVE,70,3290.54
73181,PIEC2,50,170.885
73181,PITA,20,696.19
73181,PITA,30,4478.65
73181,PIVI2,10,42.24
73181,PIVI2,20,103.18
73181,PIVI2,30,1683
73181,PRSE2,10,38.61
73181,PRSE2,20,82.83
73181,QUFA,20,66.22
73181,QUFA,40,68.86
73058,JUVI,10,37.29
73058,JUVI,50,249.59
73058,JUVI,60,294.03
73058,ACRU,20,143.99
73058,ACRU,30,308.55
73058,ACRU,40,79.53
73058,ACRU,60,315.15
73058,CAGL8,30,436.7
73058,CAGL8,70,603.35
73058,FRPE,20,132.88
73058,LIST2,20,129.14
73058,LIST2,30,198.11
73058,LIST2,40,343.53
73058,LIST2,50,220.55
73058,LITU,10,48.4
73058,LITU,20,113.63
73058,LITU,40,1062.6
73058,OXAR,20,98.34
73058,OXAR,30,233.86
73058,OXAR,40,323.29
73058,QUAL,60,1457.5
73058,QUAL,70,1407.67
73058,QUAL,80,4822.4
73058,QUCO2,30,473.33
73058,QURU,60,1186.02
73058,QURU,70,4585.79
73293,PITA,10,9.02
73293,FRPE,10,37.73
73293,LIST2,40,189.585
73293,LIST2,50,222.2
73293,LITU,30,63.47
73293,LITU,40,87.12
73080,JUVI,10,21.67
73080,JUVI,20,104.72
73080,JUVI,50,379.28
73080,PIEC2,50,452.65
73080,PIEC2,60,2642.75
73080,PIEC2,70,6193
73080,ACRU,10,54.89
73080,ACRU,20,159.39
73080,ACRU,30,222.64
73080,ACRU,40,845.79
73080,ACRU,50,452.43
73080,CAGL8,60,397.1
73080,FAGR,30,135.19
73080,FRPE,20,132.88
73080,LIST2,30,331.21
73080,LIST2,40,235.29
73080,LIST2,50,504.68
73080,LITU,40,218.02
73080,LITU,50,2330.46
73080,LITU,60,3053.93
73080,QUAL,60,157.19
73080,QUFA,40,30.14
73080,QUFA,50,70.07
73080,QUFA,60,2782.23
73080,QUFA,70,973.28
73080,QURU,50,153.23
73080,QUVE,60,392.15
73613,JUVI,20,52.91
73613,PIVI2,40,172.7
73613,PIVI2,60,773.41
73613,ACRU,50,323.29
73613,ACRU,70,1768.69
73613,CAGL8,60,126.39
73613,LIST2,50,459.58
73613,LITU,40,277.97
73613,LITU,50,1043.57
73613,QUAL,60,775.17
73613,QUAL,70,1370.05
73613,QUAL,80,4486.46
73613,QUAL,90,4858.37
73613,QUCO2,60,832.37
73613,QUFA,60,420.2
73613,QURU,60,713.57
73613,QURU,70,2720.96
73278,ACRU,50,483.34
73278,ACRU,60,1389.41
73278,CAGL8,70,284.02
73278,CAAL27,40,147.18
73278,LIST2,40,104.94
73278,LIST2,50,308.44
73278,LIST2,60,4437.73
73278,LITU,40,270.93
73278,PRSE2,30,91.3
73278,QUAL,50,206.36
73278,QUAL,60,363.66
73278,QUAL,70,509.52
73278,QUAL,80,1653.96
73278,QUFA,60,1002.1
73278,QUFA,70,1294.7
73278,QUPH,50,207.57
73278,QURU,60,717.86
73278,QUST,50,132.33
73278,QUST,60,236.83
73278,QUVE,50,317.9
73278,QUVE,60,1352.01
73279,JUVI,10,16.94
73279,CAAL27,20,308.66
73279,CAAL27,30,471.57
73279,CAAL27,40,315.48
73279,LIST2,30,540.1
73279,LIST2,40,69.3
73279,LITU,40,166.87
73279,LITU,60,1279.41
73279,QUAL,50,136.73
73279,QUAL,60,238.15
73279,QUAL,70,799.15
73279,QUAL,80,5604.06
73279,QUAL,90,15326.85
73279,QUFA,60,950.18
73093,PITA,10,95.59
73093,PITA,20,455.73
73093,PITA,30,2442
73093,LIST2,10,32.34
73093,LIST2,20,191.84
73093,LIST2,30,165.22
73093,QUAL,10,71.94
73093,QUAL,20,47.96
73093,QUAL,30,242.88
73093,QUFA,20,41.8
73093,QUFA,30,229.02
73093,QURU,20,55.66
73086,JUVI,50,49.28
73086,PITA,10,28.27
73086,PITA,20,386.54
73086,PITA,30,4879.16
73086,ACRU,10,183.81
73086,LIST2,10,75.46
73086,LIST2,20,81.4
73086,LIST2,30,468.05
73086,OXAR,10,39.16
73086,OXAR,20,50.38
73086,PRSE2,20,121.44
73086,QUAL,10,20.02
73086,QUAL,20,174.9
73086,QUAL,40,248.16
73086,QUAL,50,170.06
73086,QUCO2,10,165.22
73086,QUFA,50,151.36
73618,JUVI,30,155.54
73618,ACRU,10,54.89
73618,ACRU,40,164.12
73618,ACRU,60,453.42
73618,CAAL27,40,256.96
73618,FAGR,50,77.77
73618,LITU,10,48.4
73618,LITU,20,220.44
73618,LITU,40,161.92
73618,LITU,50,472.23
73618,QUAL,60,798.49
73618,QUAL,70,1580.15
73618,QUAL,80,3771.24
73618,QUCO2,50,470.8
73618,QUFA,40,93.005
73618,QUFA,50,600.27
73618,QUFA,60,2383.48
73618,QUFA,70,4280.98
73618,QUST,60,327.58
73618,QUVE,50,213.51
73618,QUVE,60,1189.76
73618,QUVE,70,1832.16
72781,JUVI,10,51.92
72781,JUVI,50,288.2
72781,JUVI,60,464.75
72781,PIVI2,40,184.745
72781,PIVI2,50,587.125
72781,PIVI2,60,2303.73
72781,CAGL8,90,1846.9
72781,CAAL27,40,933.02
72781,CAAL27,50,4824.49
72781,LITU,40,111.98
72781,QUCO2,90,8543.81
72781,QUFA,20,84.37
72781,QUFA,50,164.89
72781,QUVE,50,125.18
72530,PITA,30,1267.695
72530,PITA,40,462.11
72530,CAAL27,40,320.54
72530,CAAL27,50,853.27
72530,LIST2,10,11.88
72530,LIST2,20,108.57
72530,LIST2,40,422.29
72530,LIST2,50,292.49
72530,LIST2,60,655.71
72530,LITU,40,198
72530,LITU,50,566.28
72530,LITU,60,2668.27
72530,QUAL,60,486.53
72530,QUAL,70,1360.26
72530,QUAL,80,2356.97
72530,QUPR2,40,349.36
72530,QUPR2,50,250.03
72530,QUPR2,60,114.95
72530,QUPR2,70,1297.67
72530,QUPR2,80,289.3
72530,QURU,50,194.48
72530,QUST,70,510.51
72530,QUVE,10,33.22
72530,QUVE,30,242
72530,QUVE,50,283.8
72518,PITA,30,232.21
72518,PITA,40,2857.91
72518,PIVI2,50,855.58
72518,PIVI2,60,2206.49
72518,ACRU,10,21.34
72518,ACRU,20,94.16
72518,ACRU,40,147.07
72518,CAAL27,40,179.3
72518,LIST2,10,18.48
72518,LIST2,20,108.57
72518,LIST2,30,683.54
72518,LIST2,40,736.89
72518,LIST2,50,415.8
72518,LITU,50,878.46
72518,QUAL,50,73.81
72518,QUAL,60,163.35
72518,QUCO2,20,143.44
72518,QUCO2,60,573.1
72518,QUCO2,70,1986.38
72518,QUFA,50,293.37
72518,QUFA,70,2685.54
72518,QUPH,50,204.05
72518,QUST,80,2037.31
72077,PITA,30,237.05
72077,PITA,40,1166
72077,CAAL27,40,313.28
72077,CAAL27,50,2063.27
72077,CAAL27,60,2899.49
72077,FAGR,50,83.93
72077,FAGR,60,606.54
72077,FRPE,40,114.84
72077,LIST2,10,11.88
72077,LIST2,20,90.86
72077,LIST2,40,234.3
72077,LIST2,50,476.96
72077,LIST2,60,803.44
72077,LITU,40,111.21
72077,LITU,50,977.02
72077,QUAL,60,153.56
72077,QUAL,80,3417.81
72077,QUST,70,821.04
72076,PIVI2,40,96.69
72076,ACRU,60,282.59
72076,CAAL27,50,1126.84
72076,LIST2,40,189.585
72076,LITU,10,48.4
72076,LITU,20,113.63
72076,LITU,30,570.57
72076,LITU,40,112.53
72076,PRSE2,10,62.04
72076,QUAL,10,42.35
72076,QUAL,20,97.02
72076,QUAL,50,191.73
72076,QUAL,60,1090.54
72076,QUAL,70,3475.12
72076,QUAL,80,3128.29
72076,QUFA,10,24.585
72076,QUFA,60,809.71
72076,QUPH,10,44.88
72076,QUST,50,114.73
72628,PITA,10,23.21
72628,PITA,20,567.38
72628,PITA,30,1033.01
72628,ACRU,10,142.45
72628,FRPE,20,200.86
72628,LIST2,10,32.34
72628,QUAL,10,79.86
72628,QUAL,20,76.89
72628,QUPH,20,42.79
73188,PITA,20,94.6
73188,PITA,30,331.54
73188,LIST2,10,46.53
72359,PITA,30,1267.695
72359,PITA,40,13300.65
72359,PITA,50,3402.74
72359,ACRU,20,143.99
72359,ACRU,50,121.22
72359,CAGL8,70,266.75
72359,CAGL8,80,1021.35
72359,CAGL8,90,1764.73
72359,FAGR,60,151.36
72359,LITU,50,339.9
72359,OXAR,30,112.53
72359,OXAR,40,305.8
72359,QUFA,10,24.585
72359,QUFA,40,3066.03
72359,QUFA,50,922.57
72359,QUPH,40,107.03
72359,QUVE,30,492.8
72359,QUVE,50,920.7
72852,ACRU,50,323.29
72852,ACRU,60,799.26
72852,CAGL8,70,637.89
72852,CAGL8,80,899.69
72852,CAGL8,90,1674.09
72852,FAGR,10,8.25
72852,FAGR,50,295.9
72852,FAGR,60,756.25
72852,FAGR,80,3501.08
72852,FRAM2,40,166.705
72852,FRAM2,50,477.015
72852,FRAM2,60,1908.39
72852,LITU,40,217.8
72852,LITU,60,3841.2
72852,QUAL,60,1278.53
72852,QUAL,70,888.47
72852,QUAL,80,6151.75
72852,QURU,80,3623.51
72859,PITA,10,47.08
72859,PITA,20,375.43
72859,PITA,30,1267.695
72859,PITA,40,2696.65
72859,PIVI2,50,544.39
72859,ACRU,10,27.94
72859,ACRU,20,143.99
72859,ACRU,40,102.52
72859,ACRU,50,1218.8
72859,LIST2,50,443.74
72859,QUAL,60,205.48
72859,QUPH,50,374.55
72859,QUPH,60,1040.6
72528,PITA,40,2316.38
72528,CAGL8,90,2609.31
72528,CAAL27,10,40.7
72528,LIST2,20,92.29
72528,LIST2,30,570.9
72528,LIST2,40,617.76
72528,LIST2,50,176.66
72528,QUAL,70,231.99
72528,QUAL,80,7290.25
72528,QUAL,100,6675.79
72528,QUPH,10,20.13
72528,QUPH,40,108.68
72528,QURU,60,346.94
72528,QURU,70,1419.44
72528,QURU,80,2121.46
72528,QUST,70,1095.05
72616,JUVI,10,13.97
72616,PITA,30,1267.695
72616,PITA,40,4107.95
72616,ACRU,60,575.41
72616,FRPE,40,156.53
72616,LIST2,40,172.48
72616,LIST2,50,145.2
72616,LIST2,60,1995.62
72616,LITU,20,113.63
72616,LITU,30,130.13
72616,LITU,40,290.62
72616,LITU,50,760.32
72616,PRSE2,20,333.96
72616,QUPH,70,5689.75
72616,QUPH,80,4502.85
72370,JUVI,30,234.19
72370,JUVI,50,58.3
72370,PITA,30,574.64
72370,PITA,40,237.38
72370,FRPE,30,318.23
72370,FRPE,40,73.15
72370,LIST2,30,1322.53
72370,LIST2,40,1154.67
72370,LIST2,50,2073.5
72370,LITU,40,209.33
72816,PITA,50,3316.61
72816,ACRU,30,330.55
72816,ACRU,40,480.81
72816,ACRU,50,323.29
72816,ACRU,60,467.39
72816,ACRU,70,1976.48
72816,FRPE,40,141.9
72816,FRPE,50,675.18
72816,FRPE,60,3287.57
72816,LIST2,40,68.75
72816,LITU,40,215.49
72816,NYBI,10,36.41
72976,PITA,10,20.57
72976,PITA,20,167.42
72976,PITA,30,412.61
72976,ACRU,10,39.27
72976,PRSE2,10,101.64
72976,QUNI,20,78.43
72976,QUNI,50,198.22
72496,PITA,30,98.23
72496,ACRU,10,54.89
72496,FRPE,10,252.23
72496,FRPE,20,282.26
72868,ACRU,40,147.07
72868,ACRU,50,323.29
72868,ACRU,60,744.205
72868,ACRU,70,1738.385
72868,FAGR,10,12.43
72868,LIST2,10,10.23
72868,LIST2,20,123.53
72868,LIST2,30,338.58
72868,LIST2,40,189.585
72868,LIST2,50,60.83
72868,LIST2,60,1203.4
72868,LIST2,70,2538.69
72868,NYBI,40,459.69
72868,NYBI,50,762.19
72868,QUNI,10,21.12
73671,PITA,10,1085.7
73671,PITA,20,579.48
73671,FRPE,10,34.21
73671,LIST2,10,35.31
73671,QUAL,10,20.02
73666,PITA,30,1267.695
73666,PITA,40,6960.8
73666,LIST2,10,60.5
73666,LIST2,20,65.67
73666,QUPH,20,93.61
73666,QUPH,50,285.23
73581,FRPE,40,66.11
73581,LIST2,30,325.05
73581,LIST2,40,81.73
73581,LIST2,50,194.04
73581,LIST2,60,1203.4
73593,PITA,40,2857.91
73593,ACRU,40,91.19
73593,ACRU,50,547.03
73593,ACRU,60,424.6
73593,LIST2,40,76.56
73593,LIST2,50,567.6
73593,LIST2,60,3722.4
73593,LITU,30,316.25
73593,LITU,40,101.64
73593,LITU,50,920.37
73593,NYBI,20,71.06
73593,QUAL,60,388.85
73593,QUAL,80,1706.1
73593,QUAL,90,4075.39
73593,QUFA,80,2857.69
73593,QUVE,40,121.88
73648,PITA,30,401.39
73648,PITA,40,7854.22
73648,PITA,50,2925.89
73648,ACRU,40,79.97
73648,CAGL8,60,145.97
73648,CAGL8,70,439.45
73648,CAGL8,90,1894.2
73648,CAGL8,100,5129.85
73648,LIST2,10,94.93
73648,LIST2,30,708.84
73648,LIST2,40,97.57
73648,LIST2,70,3290.98
73648,QUAL,90,5513.64
73648,QUVE,70,4515.61
73583,PITA,10,50.71
73583,PITA,30,1296.35
73583,ACRU,20,100.65
73583,LIST2,10,15.84
73583,LIST2,40,127.6
73583,LITU,30,70.18
73583,QUCO2,10,33
73583,QUNI,10,36.85
73583,QUNI,20,397.21
73583,QUNI,30,278.08
73583,QUNI,50,176.55
73587,PITA,30,1267.695
73587,PITA,40,2857.91
72948,PITA,10,243.65
72948,PITA,20,259.05
72948,LITU,10,49.5
72948,QUCO2,10,177.98
72948,QUCO2,20,76.67
72980,PITA,40,1643.29
72980,ACRU,20,153.34
72980,ACRU,30,352.77
72980,ACRU,40,289.08
72980,ACRU,50,1211.54
72980,ACRU,60,745.36
72980,CAGL8,60,216.48
72980,CAAL27,40,630.74
72980,CAAL27,50,1242.23
72980,CAAL27,60,1666.39
72980,LIST2,30,440
72980,LIST2,40,196.9
72980,LIST2,50,1306.25
72980,LIST2,60,570.57
72980,LIST2,70,2538.69
72980,PRSE2,40,423.17
72980,QUAL,60,363.66
73652,PITA,10,215.6
73652,PITA,20,110.22
73652,PITA,30,1983.3
73652,LIST2,10,66.44
73652,LIST2,20,223.85
73652,LIST2,30,329.34
73652,LIST2,40,173.25
73652,LIST2,60,529.1
73652,LITU,10,153.23
73652,QUAL,10,53.13
73652,QUAL,50,83.71
73652,QUCO2,10,25.41
73652,QUFA,10,28.93
73652,QUFA,50,122.54
72933,PITA,30,50.05
72933,ACRU,10,66
72933,ACRU,60,744.205
72933,ACRU,70,1738.385
72933,LIST2,40,77
72933,LIST2,50,102.74
72933,LITU,10,85.25
72933,LITU,20,115.5
72933,OXAR,10,15.51
72933,PRSE2,10,19.69
72933,QUAL,60,351.23
72933,QUCO2,10,98.01
72933,QUNI,10,17.27
72933,QUNI,20,58.08
61135,TADI2,10,28.93
61135,LIST2,10,45.43
61135,LIST2,20,194.81
61662,JUVI,60,339.9
61662,CAAL27,40,315.48
61662,CAAL27,50,526.46
61662,CAAL27,60,3104.31
61662,LIST2,10,8.25
61662,LIST2,40,189.585
61662,LIST2,50,20.57
61662,LIST2,60,631.4
61662,PRSE2,30,14.3
61662,PRSE2,40,327.965
61662,PRSE2,50,1221.88
61662,QUAL,30,206.91
61662,QUAL,40,488.51
61662,QUAL,50,136.73
61662,QUAL,70,916.74
61662,QUAL,80,1992.43
61662,QUFA,70,1059.63
61638,JUVI,40,141.955
61638,JUVI,50,262.35
61638,JUVI,60,339.9
61638,PIEC2,50,11.33
61638,PITA,10,22.99
61638,ACRU,10,54.89
61638,LIST2,10,72.05
61638,LIST2,50,73.37
61638,PRSE2,40,327.965
62207,LITU,10,48.4
62207,LITU,20,68.31
62207,LITU,30,696.08
62207,LITU,40,142.45
62207,PRSE2,20,95.15
62207,PRSE2,30,78.98
62207,QUAL,30,264.44
62207,QUAL,40,598.73
62207,QUAL,50,77.77
62207,QUAL,60,238.59
62207,QUVE,50,96.91
61122,JUVI,30,187.715
61122,JUVI,50,150.15
61122,CAAL27,40,526.9
61122,CAAL27,50,1934.68
61122,FAGR,20,52.47
61122,LIST2,40,270.38
61122,LIST2,50,1690.26
61122,LIST2,60,1171.39
61122,LITU,40,277.97
61122,PRSE2,40,327.965
61122,QUAL,60,260.59
61122,QUAL,80,4217.51
61122,QUFA,70,2188.34
61122,QURU,80,2635.38
61122,QUVE,70,1406.9
60950,ACRU,50,392.92
60950,ACRU,60,407.88
60950,CAGL8,40,354.53
60950,CAGL8,60,179.74
60950,CAGL8,70,329.78
60950,CAGL8,90,1812.14
60950,FAGR,60,153.12
60950,FRPE,50,507.54
60950,LIST2,60,673.2
60950,LITU,40,277.97
60950,LITU,50,1273.47
60950,OXAR,30,66.11
61905,PIEC2,60,3063.61
61905,PIEC2,70,645.15
61905,PIVI2,50,474.54
61905,ACRU,10,118.14
61905,ACRU,20,141.02
61905,ACRU,30,159.28
61905,ACRU,40,255.2
61905,OXAR,30,729.19
61905,QUAL,10,42.13
61905,QUAL,70,397.65
61905,QUFA,50,269.94
61905,QUST,70,378.07
61905,QUST,80,1122.88
61905,QUVE,60,704.33
61301,PIEC2,50,170.885
61301,PIEC2,60,251.79
61301,PIEC2,70,1601.49
61301,PIVI2,40,197.12
61301,PIVI2,50,594
61301,ACRU,30,425.59
61301,CAAL27,20,225.28
61301,CAAL27,40,114.51
61301,CAAL27,50,833.36
61301,CAAL27,60,2760.945
61301,OXAR,10,40.7
61301,OXAR,20,175.12
61301,OXAR,30,529.87
61301,PRSE2,30,125.4
61301,QUAL,70,1126.84
61301,QUCO2,50,188.87
61301,QUFA,50,360.03
61301,QUFA,60,568.81
61301,QUFA,70,2472.36
61301,QUST,20,76.01
48530,PIEC2,60,564.96
48530,PIEC2,70,7771.5
48530,PIST,50,388.08
48530,PIST,60,346.39
48530,PIST,70,2654.3
48530,PIVI2,50,359.04
48530,ACRU,30,248.05
48530,ACRU,40,113.52
48530,CAAL27,30,640.585
48530,CAAL27,40,385.33
48530,LITU,40,100.65
48530,LITU,50,1331.99
48530,LITU,60,4317.28
48530,OXAR,20,216.92
48530,OXAR,30,840.95
48530,OXAR,40,584.54
48530,PRSE2,30,188.76
48530,QUAL,60,154.77
48530,QUCO2,60,589.38
48530,QURU,10,48.18
48530,QURU,20,84.975
50137,FAGR,50,105.05
50137,FAGR,60,206.58
50137,FAGR,80,2492.49
50137,LITU,30,60.28
50137,LITU,40,522.06
50137,LITU,50,3183.07
50137,LITU,60,4331.25
50137,OXAR,30,143.44
50137,OXAR,40,318.78
50137,QUAL,60,445.94
50137,QUAL,70,439.67
50137,QURU,70,1293.38
50137,QURU,80,12129.92
50137,QURU,90,1663.2
50137,QUVE,60,701.36
50137,QUVE,70,1868.79
49311,ACRU,10,42.79
49311,ACRU,20,79.53
49311,ACRU,30,256.63
49311,ACRU,50,793.32
49311,ACRU,60,1233.32
49311,CAGL8,10,23.21
49311,FAGR,30,154.22
49311,FAGR,40,204.82
49311,LIST2,50,195.14
49311,OXAR,20,216.92
49311,OXAR,30,181.005
49311,QUAL,60,363.66
49311,QUAL,70,916.74
49311,QUAL,80,4242.81
49311,QUFA,40,103.84
49311,QUFA,60,964.26
49311,QUFA,70,1079.98
49311,QURU,50,194.48
49311,QURU,60,794.31
49917,PIVI2,40,184.745
49917,PIVI2,50,4139.74
49917,ACRU,10,59.4
49917,ACRU,40,522.28
49917,ACRU,50,802.78
49917,ACRU,60,1252.46
49917,CAGL8,80,1979.12
49917,LITU,20,113.63
49917,LITU,30,676.28
49917,LITU,40,1642.63
49917,LITU,50,2037.2
49917,OXAR,20,21.67
49917,OXAR,30,345.07
49917,QUAL,50,248.27
49917,QURU,60,521.51
49917,QURU,70,1300.64
49917,QUVE,50,147.07
49917,QUVE,60,691.13
49929,PIVI2,50,587.125
49929,ACRU,10,20.46
49929,ACRU,20,143.99
49929,ACRU,60,152.9
49929,CAGL8,60,230.34
49929,CAGL8,80,705.98
49929,LITU,20,282.48
49929,LITU,30,376.2
49929,OXAR,20,82.28
49929,OXAR,30,1087.24
49929,QUAL,50,136.73
49929,QUAL,70,2308.02
49929,QUAL,80,3507.02
49929,QUAL,90,3777.84
49929,QUAL,100,6814.06
49929,QUCO2,70,4216.52
49929,QUPR2,60,206.69
49929,QUPR2,80,2201.1
49929,QURU,60,521.51
49929,QURU,70,1254.11
49929,QURU,80,3956.04
49914,PIVI2,40,184.745
49914,PIVI2,50,900.13
49914,ACRU,40,951.17
49914,ACRU,50,733.26
49914,ACRU,60,743.05
49914,CAAL27,50,2497.33
49914,FAGR,60,497.75
49914,FAGR,70,740.3
49914,FRAM2,40,115.17
49914,FRAM2,50,496.32
49914,LITU,40,277.97
49914,LITU,50,4463.47
49914,LITU,60,3393.39
49914,OXAR,20,318.45
49914,OXAR,30,462.88
49914,QUAL,60,224.73
49914,QUAL,80,1608.09
49914,QUCO2,70,1830.95
49914,QUFA,70,1124.42
49914,QURU,50,393.03
49914,QURU,60,1012.33
49914,QURU,70,1561.34
49835,ACRU,10,22.88
49835,ACRU,40,87.56
49835,ACRU,50,464.75
49835,LITU,10,13.86
49835,OXAR,10,16.06
49835,OXAR,20,979.33
49835,OXAR,30,181.005
49835,OXAR,50,693.44
49835,PRSE2,10,89.76
49835,QUAL,10,28.27
49835,QUAL,20,146.74
49835,QUAL,60,441.43
49835,QUAL,70,1195.92
49835,QUAL,80,2223.43
49835,QUAL,90,5057.69
49835,QUPR2,70,1000.67
49824,PIVI2,40,184.745
49824,PIVI2,50,5479.98
49824,ACRU,20,143.99
49824,ACRU,30,330.55
49824,ACRU,40,147.07
49824,ACRU,50,193.27
49824,ACRU,60,2282.5
49824,LITU,40,1150.27
49824,LITU,50,694.87
49824,LITU,60,1734.81
49824,OXAR,20,216.92
49824,OXAR,30,1347.72
49824,QUAL,40,488.51
49824,QUAL,60,359.04
49824,QUAL,80,2768.37
49824,QUCO2,80,4376.02
49159,ACRU,10,24.64
49159,CAGL8,30,149.93
49159,CAAL27,40,436.7
49159,CAAL27,50,464.75
49159,FRAM2,50,507.76
49159,LITU,40,277.97
49159,LITU,50,578.93
49159,OXAR,30,181.005
49159,QUAL,50,204.6
49159,QUAL,60,365.75
49159,QUAL,70,653.51
49159,QUAL,80,217.14
49159,QUAL,90,4808.1
49159,QUFA,50,188.21
49159,QUFA,60,762.41
49159,QUFA,70,353.76
49159,QURU,60,521.51
49159,QURU,70,1293.38
49159,QUST,50,149.16
49159,QUVE,50,216.37
49159,QUVE,70,1008.81
49755,PIEC2,50,170.885
49755,PITA,30,1267.695
49755,PITA,40,6269.23
49755,ACRU,40,525.14
49755,ACRU,50,171.71
49755,ACRU,60,744.205
49755,CAAL27,10,36.41
49755,LITU,40,217.69
49755,LITU,60,2668.27
49755,OXAR,10,21.12
49755,OXAR,30,468.27
49755,QUAL,60,282.59
49755,QUAL,70,677.93
49755,QUAL,80,674.85
49755,QUAL,90,10770.21
49755,QURU,80,2949.65
49754,JUVI,40,682.33
49754,JUVI,50,298.87
49754,PIEC2,40,929.72
49754,PIEC2,50,170.885
49754,PITA,30,314.16
49754,ACRU,10,48.4
49754,ACRU,50,302.83
49754,ACRU,60,580.36
49754,ACRU,70,1094.83
49754,CAGL8,70,631.51
49754,CAGL8,80,2859.01
49754,FRAM2,50,552.97
49754,LITU,40,319.66
49754,PRSE2,30,105.49
49754,QUAL,60,151.91
49754,QUAL,80,1750.98
49762,ACRU,50,267.3
49762,CAGL8,70,518.21
49762,FAGR,20,33
49762,FAGR,50,87.67
49762,FAGR,80,1663.53
49762,FRAM2,50,207.57
49762,LIST2,50,418.66
49762,LITU,10,48.4
49762,LITU,20,113.63
49762,LITU,30,1108.58
49762,LITU,40,106.81
49762,LITU,50,1156.98
49762,OXAR,30,99.33
49727,JUVI,30,114.18
49727,JUVI,50,326.59
49727,JUVI,60,246.62
49727,ACRU,10,51.81
49727,ACRU,30,330.55
49727,ACRU,50,39.49
49727,CAGL8,10,19.8
49727,CAGL8,20,112.64
49727,CAGL8,40,862.18
49727,CAGL8,50,695.97
49727,CAGL8,70,443.63
49727,CAGL8,80,944.46
49727,CAGL8,90,2863.3
49727,LIST2,40,215.71
49727,LITU,10,48.4
49727,LITU,20,113.63
49727,LITU,40,151.69
49727,PRSE2,10,64.9
49727,QUAL,60,64.79
49727,QUAL,80,1255.43
49727,QUVE,50,216.37
48840,JUVI,20,173.8
48840,JUVI,30,73.15
48840,PITA,10,98.45
48840,PITA,20,199.21
48840,PITA,30,1747.57
48840,ACRU,10,43.89
48840,ACRU,20,128.15
48840,ACRU,40,54.67
48840,FRAM2,20,110
48840,LIST2,10,110.11
48840,LIST2,20,81.95
48840,LIST2,30,467.39
48840,LIST2,40,101.42
48840,LITU,10,55.44
48840,LITU,20,82.06
48840,LITU,30,59.84
48840,LITU,40,330.88
48840,LITU,50,364.32
48840,QUPH,20,161.92
49151,PITA,30,1267.695
49151,PITA,40,5091.57
49151,LIST2,10,32.34
49151,LIST2,20,108.57
49151,LIST2,30,338.58
49151,LIST2,40,841.39
